,Date,FTSE 100,FTSE 250,FTSE 350,FTSE SmallCap,FTSE AllShare,FTSE Fledgling,FTSE AllSmall,FTSE AIM UK 50 Index,FTSE AIM 100 INDEX,FTSE AIM All-Share
,30/05/2008,"6,053.50","10,049.34","3,148.94","3,143.55","3,082.26","3,778.82","2,106.30","5,444.91","5,310.37","1,026.32"
,02/06/2008,"6,007.61","9,928.25","3,123.27","3,122.17","3,057.25","3,761.90","2,092.60","5,403.30","5,262.83","1,020.81"
,03/06/2008,"6,057.70","9,986.94","3,148.36","3,117.00","3,080.98","3,747.59","2,088.56","5,415.99","5,251.78","1,019.54"
,04/06/2008,"5,970.14","9,976.90","3,108.20","3,097.59","3,042.24","3,731.54","2,076.08","5,372.12","5,205.05","1,012.87"
,05/06/2008,"5,995.34","10,010.18","3,120.97","3,109.07","3,054.70","3,732.30","2,082.83","5,357.30","5,193.61","1,013.14"
,06/06/2008,"5,906.84","9,834.26","3,073.78","3,086.57","3,009.18","3,734.96","2,069.90","5,279.27","5,170.76","1,010.93"
,09/06/2008,"5,877.56","9,741.30","3,056.78","3,074.82","2,992.69","3,713.04","2,061.47","5,303.94","5,141.75","1,007.06"
,10/06/2008,"5,827.32","9,626.53","3,029.40","3,045.24","2,965.82","3,690.86","2,042.61","5,292.15","5,095.62",999.69
,11/06/2008,"5,723.33","9,423.12","2,974.07","2,998.69","2,911.91","3,643.37","2,012.03","5,309.86","5,091.47",994.25
,12/06/2008,"5,790.51","9,554.16","3,009.80","3,007.46","2,946.14","3,623.63","2,015.74","5,311.05","5,065.28",989.75
,13/06/2008,"5,802.78","9,652.34","3,019.28","3,013.48","2,955.33","3,636.87","2,020.21","5,333.76","5,055.48",988.47
,16/06/2008,"5,794.56","9,635.52","3,014.88","3,010.90","2,951.07","3,638.70","2,018.83","5,348.67","5,091.57",991.13
,17/06/2008,"5,861.92","9,723.88","3,048.98","3,039.08","2,984.29","3,635.99","2,035.10","5,412.75","5,129.27",997.02
,18/06/2008,"5,756.85","9,534.76","2,993.74","3,009.69","2,930.92","3,616.38","2,016.53","5,365.54","5,097.81",991.86
,19/06/2008,"5,708.36","9,446.62","2,968.21","2,985.33","2,905.97","3,595.81","2,000.83","5,368.05","5,106.32",991.85
,20/06/2008,"5,620.77","9,361.06","2,925.04","2,953.60","2,864.01","3,577.50","1,980.98","5,333.85","5,088.39",989.50
,23/06/2008,"5,667.23","9,320.57","2,944.50","2,946.51","2,882.32","3,578.44","1,976.88","5,327.74","5,075.40",985.07
,24/06/2008,"5,634.74","9,192.33","2,924.64","2,889.37","2,861.84","3,543.06","1,940.88","5,242.06","5,022.97",972.92
,25/06/2008,"5,666.12","9,321.24","2,944.02","2,920.63","2,881.15","3,535.09","1,958.71","5,203.13","5,003.71",967.87
,26/06/2008,"5,518.23","9,107.26","2,868.35","2,886.89","2,808.24","3,501.21","1,936.56","5,092.48","4,934.09",957.66
,27/06/2008,"5,529.95","9,104.82","2,873.58","2,864.29","2,812.59","3,471.66","1,921.25","5,130.54","4,947.29",956.08
,30/06/2008,"5,625.90","9,145.77","2,918.78","2,868.26","2,855.69","3,459.27","1,922.74","5,237.24","5,004.28",961.08
,01/07/2008,"5,479.93","8,920.85","2,843.54","2,820.99","2,782.81","3,413.49","1,891.83","5,044.77","4,906.44",945.03
,02/07/2008,"5,426.32","8,658.19","2,808.79","2,767.22","2,748.27","3,367.59","1,857.09","4,965.21","4,817.74",929.87
,03/07/2008,"5,476.57","8,656.38","2,831.57","2,722.42","2,768.71","3,297.04","1,825.91","4,769.39","4,668.50",904.97
,04/07/2008,"5,412.75","8,516.03","2,797.01","2,730.82","2,736.06","3,285.56","1,830.06","4,788.02","4,686.69",906.49
,07/07/2008,"5,512.71","8,623.00","2,846.68","2,709.29","2,782.72","3,277.52","1,816.86","4,793.68","4,690.07",904.37
,08/07/2008,"5,440.51","8,480.10","2,808.21","2,658.91","2,744.74","3,222.26","1,783.47","4,561.06","4,512.40",875.70
,09/07/2008,"5,529.60","8,654.63","2,855.61","2,670.80","2,790.15","3,228.91","1,790.91","4,536.83","4,490.08",869.77
,10/07/2008,"5,406.76","8,519.91","2,794.44","2,650.29","2,731.40","3,217.77","1,778.09","4,525.70","4,464.63",863.95
,11/07/2008,"5,261.60","8,339.07","2,721.31","2,614.95","2,660.86","3,205.79","1,756.52","4,508.22","4,429.69",858.62
,14/07/2008,"5,300.37","8,445.70","2,743.15","2,628.97","2,682.02","3,204.70","1,764.68","4,557.65","4,434.34",858.27
,15/07/2008,"5,171.91","8,279.30","2,678.18","2,586.10","2,619.04","3,139.82","1,735.03","4,466.15","4,353.91",840.25
,16/07/2008,"5,150.62","8,414.51","2,673.86","2,574.71","2,614.61","3,113.53","1,726.53","4,398.39","4,282.04",828.69
,17/07/2008,"5,286.27","8,719.74","2,747.59","2,649.74","2,686.81","3,153.02","1,773.30","4,417.37","4,315.47",834.82
,18/07/2008,"5,376.37","8,964.72","2,798.23","2,676.20","2,735.72","3,167.48","1,789.83","4,386.96","4,304.57",835.91
,21/07/2008,"5,404.34","9,045.49","2,814.14","2,731.34","2,752.38","3,206.23","1,824.87","4,368.35","4,299.27",836.57
,22/07/2008,"5,364.15","8,982.56","2,793.39","2,734.75","2,732.73","3,208.24","1,827.01","4,327.74","4,272.03",833.61
,23/07/2008,"5,449.89","9,189.80","2,840.56","2,764.07","2,778.42","3,249.62","1,847.08","4,321.35","4,259.44",833.12
,24/07/2008,"5,362.26","9,007.18","2,793.50","2,741.16","2,733.02","3,251.13","1,833.74","4,224.95","4,191.65",825.90
,25/07/2008,"5,352.56","8,867.67","2,783.57","2,698.46","2,722.39","3,241.24","1,807.99","4,188.58","4,148.96",819.84
,28/07/2008,"5,312.60","8,716.73","2,759.43","2,719.09","2,699.99","3,239.88","1,820.01","4,171.66","4,132.50",816.57
,29/07/2008,"5,319.23","8,731.37","2,763.03","2,709.80","2,703.16","3,217.84","1,813.03","4,200.72","4,145.51",815.76
,30/07/2008,"5,420.70","8,886.33","2,815.28","2,756.45","2,754.15","3,230.86","1,841.34","4,220.68","4,175.42",818.90
,31/07/2008,"5,411.90","8,856.73","2,810.10","2,755.93","2,749.21","3,231.43","1,841.07","4,251.47","4,216.43",823.35
,01/08/2008,"5,354.67","8,839.90","2,783.43","2,733.44","2,723.22","3,226.15","1,827.49","4,186.58","4,172.07",818.49
,04/08/2008,"5,320.22","8,787.41","2,765.69","2,740.96","2,706.55","3,223.71","1,831.74","4,097.24","4,095.56",809.73
,05/08/2008,"5,454.47","9,075.70","2,838.11","2,773.96","2,776.36","3,231.58","1,851.67","3,976.87","3,990.58",797.56
,06/08/2008,"5,486.13","9,131.48","2,854.71","2,802.95","2,792.94","3,251.85","1,870.10","4,021.36","4,002.09",800.16
,07/08/2008,"5,477.49","9,088.72","2,849.09","2,799.27","2,787.50","3,275.46","1,869.55","4,035.79","3,977.72",797.15
,08/08/2008,"5,489.16","9,201.87","2,858.88","2,806.40","2,797.00","3,293.50","1,874.98","3,971.40","3,951.65",794.68
,11/08/2008,"5,541.78","9,384.13","2,890.00","2,831.73","2,827.31","3,314.72","1,891.32","3,926.53","3,916.09",790.69
,12/08/2008,"5,534.46","9,291.16","2,883.00","2,814.31","2,820.17","3,313.36","1,880.99","3,875.24","3,874.38",784.62
,13/08/2008,"5,448.63","9,109.46","2,836.80","2,813.75","2,776.20","3,307.67","1,880.27","3,896.40","3,890.81",784.44
,14/08/2008,"5,497.45","9,134.38","2,859.97","2,817.42","2,798.35","3,306.18","1,882.33","3,974.16","3,932.02",788.98
,15/08/2008,"5,454.77","9,194.85","2,842.96","2,833.91","2,782.63","3,306.18","1,892.04","3,949.68","3,921.71",788.27
,18/08/2008,"5,450.19","9,124.03","2,838.08","2,818.62","2,777.56","3,301.53","1,882.72","3,939.16","3,912.53",787.69
,19/08/2008,"5,320.36","8,867.62","2,768.93","2,780.75","2,710.74","3,281.53","1,859.08","3,875.80","3,871.64",780.50
,20/08/2008,"5,371.77","8,897.33","2,793.47","2,766.74","2,733.69","3,280.30","1,850.74","3,882.59","3,892.61",780.92
,21/08/2008,"5,370.19","8,939.09","2,794.41","2,774.32","2,734.79","3,285.61","1,855.56","3,938.24","3,971.32",789.14
,22/08/2008,"5,505.56","9,182.73","2,865.57","2,800.03","2,803.20","3,294.56","1,871.30","4,036.38","4,042.32",797.86
,26/08/2008,"5,470.65","9,133.58","2,847.76","2,795.12","2,786.12","3,296.42","1,868.54","4,003.92","4,007.96",792.79
,27/08/2008,"5,528.15","9,137.09","2,874.03","2,798.32","2,811.20","3,304.09","1,870.94","4,017.90","4,016.63",794.02
,28/08/2008,"5,601.15","9,271.68","2,912.54","2,826.48","2,848.60","3,318.19","1,888.47","4,024.88","4,033.20",797.00
,29/08/2008,"5,636.61","9,381.84","2,933.01","2,848.48","2,868.69","3,333.99","1,902.49","4,064.12","4,076.31",802.41
,01/09/2008,"5,602.82","9,409.47","2,918.75","2,848.73","2,855.12","3,341.74","1,903.16","4,054.24","4,057.08",800.39
,02/09/2008,"5,620.70","9,543.62","2,932.18","2,871.02","2,868.52","3,356.08","1,917.25","4,015.29","4,008.55",795.35
,03/09/2008,"5,499.68","9,369.65","2,870.29","2,865.81","2,809.50","3,345.39","1,913.46","3,917.58","3,951.04",787.48
,04/09/2008,"5,362.06","9,150.03","2,799.06","2,850.38","2,741.31","3,336.38","1,903.77","3,844.75","3,881.24",779.01
,05/09/2008,"5,240.68","8,966.80","2,736.64","2,813.40","2,680.91","3,316.27","1,880.65","3,745.70","3,800.79",768.28
,08/09/2008,"5,446.28","9,269.99","2,842.08","2,855.68","2,782.38","3,346.82","1,907.60","3,805.47","3,850.60",774.36
,09/09/2008,"5,415.61","9,138.20","2,822.93","2,845.24","2,763.87","3,338.62","1,900.90","3,648.33","3,717.43",757.87
,10/09/2008,"5,366.22","8,967.18","2,793.71","2,831.25","2,735.70","3,313.47","1,890.96","3,586.12","3,613.66",742.14
,11/09/2008,"5,318.36","8,874.93","2,768.31","2,791.85","2,710.45","3,304.74","1,867.20","3,567.03","3,568.85",734.62
,12/09/2008,"5,416.73","8,976.71","2,817.05","2,799.10","2,757.03","3,317.74","1,872.36","3,614.96","3,621.55",740.31
,15/09/2008,"5,204.18","8,708.43","2,709.83","2,746.97","2,653.58","3,247.48","1,836.91","3,486.24","3,503.75",719.62
,16/09/2008,"5,025.59","8,409.08","2,616.82","2,667.07","2,562.89","3,185.33","1,785.68","3,243.46","3,284.54",685.52
,17/09/2008,"4,912.36","8,309.77","2,561.41","2,639.98","2,509.43","3,179.21","1,769.34","3,240.50","3,250.69",679.92
,18/09/2008,"4,879.99","8,336.79","2,547.76","2,643.33","2,496.53","3,138.48","1,768.53","3,212.12","3,195.78",671.06
,19/09/2008,"5,311.33","8,982.68","2,769.37","2,701.46","2,708.98","3,210.91","1,807.65","3,429.11","3,376.66",693.94
,22/09/2008,"5,236.26","8,753.01","2,726.22","2,671.39","2,667.11","3,206.63","1,789.64","3,410.29","3,373.49",693.59
,23/09/2008,"5,136.12","8,454.58","2,668.97","2,616.83","2,611.14","3,160.00","1,754.36","3,333.59","3,301.54",682.04
,24/09/2008,"5,095.57","8,407.36","2,648.65","2,612.70","2,591.71","3,149.24","1,751.20","3,287.96","3,265.89",677.18
,25/09/2008,"5,197.02","8,434.65","2,695.92","2,599.48","2,636.31","3,140.42","1,742.82","3,284.65","3,254.77",674.92
,26/09/2008,"5,088.47","8,274.44","2,640.24","2,549.85","2,581.97","3,106.03","1,711.27","3,207.19","3,186.26",664.97
,29/09/2008,"4,818.77","7,792.93","2,498.62","2,452.89","2,444.58","3,041.13","1,649.80","3,034.72","3,030.62",639.61
,30/09/2008,"4,902.45","7,888.21","2,540.45","2,427.04","2,483.67","2,964.67","1,629.37","2,995.47","2,957.74",621.81
,01/10/2008,"4,959.59","7,914.39","2,567.49","2,459.02","2,510.28","2,971.21","1,648.62","2,966.41","2,955.57",621.57
,02/10/2008,"4,870.34","7,965.48","2,528.85","2,449.24","2,473.24","2,971.67","1,642.91","2,930.40","2,912.37",615.54
,03/10/2008,"4,980.25","7,995.54","2,580.07","2,454.04","2,522.12","2,956.95","1,644.72","2,982.27","2,887.00",609.96
,06/10/2008,"4,589.19","7,474.79","2,381.66","2,307.73","2,329.30","2,855.48","1,551.83","2,734.09","2,664.19",574.34
,07/10/2008,"4,605.22","7,431.16","2,387.25","2,257.42","2,333.28","2,807.09","1,518.96","2,689.40","2,591.44",557.27
,08/10/2008,"4,366.69","7,200.87","2,269.64","2,202.59","2,219.84","2,696.56","1,479.14","2,476.52","2,412.81",526.72
,09/10/2008,"4,313.80","7,179.43","2,244.72","2,204.09","2,196.16","2,696.84","1,480.04","2,494.45","2,428.18",527.42
,10/10/2008,"3,932.06","6,778.31","2,055.23","2,100.32","2,012.97","2,560.21","1,409.70","2,334.46","2,288.04",500.64
,13/10/2008,"4,256.90","7,030.35","2,213.05","2,152.36","2,164.63","2,609.98","1,443.68","2,440.81","2,344.29",510.26
,14/10/2008,"4,394.21","7,094.45","2,278.11","2,218.99","2,228.36","2,685.89","1,488.04","2,502.59","2,430.37",522.53
,15/10/2008,"4,079.59","6,707.12","2,119.68","2,140.44","2,075.41","2,651.54","1,439.53","2,332.39","2,294.10",503.38
,16/10/2008,"3,861.39","6,342.71","2,006.09","2,045.33","1,964.71","2,564.25","1,377.64","2,102.08","2,133.77",477.70
,17/10/2008,"4,063.01","6,311.39","2,096.75","2,037.62","2,050.84","2,553.80","1,372.40","2,088.72","2,124.42",474.70
,20/10/2008,"4,282.67","6,399.45","2,200.26","2,061.94","2,150.06","2,564.32","1,387.42","2,115.70","2,131.69",474.11
,21/10/2008,"4,229.73","6,443.11","2,177.84","2,090.55","2,129.46","2,580.38","1,405.34","2,109.22","2,152.35",476.29
,22/10/2008,"4,040.89","6,232.62","2,083.61","2,041.67","2,038.43","2,550.91","1,374.58","2,088.49","2,109.80",468.15
,23/10/2008,"4,087.83","6,128.65","2,100.95","1,995.79","2,053.73","2,529.14","1,346.12","2,011.79","2,039.13",456.55
,24/10/2008,"3,883.36","5,793.56","1,994.75","1,903.61","1,950.15","2,437.21","1,285.64","1,895.70","1,931.47",436.87
,27/10/2008,"3,852.59","5,688.67","1,976.67","1,851.91","1,931.56","2,360.10","1,249.97","1,790.54","1,871.07",424.01
,28/10/2008,"3,926.38","5,699.26","2,010.74","1,850.18","1,963.96","2,355.97","1,248.67","1,830.60","1,886.42",424.03
,29/10/2008,"4,242.54","5,989.11","2,166.18","1,888.35","2,113.04","2,400.69","1,274.16","1,915.51","1,943.55",431.23
,30/10/2008,"4,291.65","6,223.78","2,197.58","1,923.06","2,143.87","2,435.27","1,296.93","1,968.99","1,995.39",439.81
,31/10/2008,"4,377.34","6,282.55","2,238.95","1,938.55","2,183.69","2,445.70","1,306.75","1,984.10","2,029.82",444.66
,03/11/2008,"4,443.28","6,443.71","2,275.22","1,989.54","2,219.58","2,473.03","1,338.60","2,043.08","2,087.72",453.45
,04/11/2008,"4,639.50","6,778.70","2,377.62","2,028.83","2,318.16","2,518.67","1,364.81","2,125.88","2,172.22",465.65
,05/11/2008,"4,530.73","6,757.46","2,327.11","2,028.81","2,270.04","2,529.44","1,365.54","2,115.15","2,177.60",466.52
,06/11/2008,"4,272.41","6,521.02","2,200.09","1,983.75","2,147.84","2,505.97","1,337.45","1,997.68","2,097.18",455.59
,07/11/2008,"4,364.96","6,585.58","2,244.84","1,989.11","2,190.61","2,506.72","1,340.65","2,018.48","2,103.75",456.63
,10/11/2008,"4,403.92","6,656.56","2,265.34","2,010.68","2,210.70","2,540.27","1,355.63","2,071.89","2,154.25",463.09
,11/11/2008,"4,246.69","6,404.51","2,183.91","1,959.80","2,131.80","2,515.50","1,324.04","1,986.76","2,079.91",451.88
,12/11/2008,"4,182.02","6,251.18","2,148.53","1,931.96","2,097.37","2,497.06","1,306.42","1,882.44","2,004.42",441.42
,13/11/2008,"4,169.21","6,156.85","2,139.09","1,897.30","2,087.47","2,461.78","1,283.63","1,845.70","1,960.20",433.01
,14/11/2008,"4,232.97","6,127.76","2,167.11","1,921.53","2,114.80","2,458.75","1,297.66","1,863.65","1,975.45",435.17
,17/11/2008,"4,132.16","5,977.03","2,115.32","1,895.06","2,064.76","2,436.61","1,280.59","1,808.28","1,934.88",429.31
,18/11/2008,"4,208.55","5,925.98","2,148.30","1,858.08","2,095.23","2,391.81","1,255.78","1,794.12","1,914.64",424.09
,19/11/2008,"4,005.68","5,706.58","2,047.26","1,822.07","1,998.02","2,359.23","1,232.40","1,680.34","1,846.86",414.41
,20/11/2008,"3,874.99","5,578.68","1,982.67","1,758.94","1,934.84","2,297.95","1,191.10","1,598.56","1,770.44",399.82
,21/11/2008,"3,780.96","5,491.46","1,936.39","1,751.82","1,890.55","2,280.99","1,185.75","1,630.81","1,770.62",398.28
,24/11/2008,"4,152.96","5,789.55","2,117.75","1,802.70","2,064.68","2,300.50","1,216.98","1,695.27","1,833.58",405.05
,25/11/2008,"4,171.25","5,832.99","2,127.75","1,789.03","2,073.85","2,303.32","1,209.14","1,696.79","1,818.41",401.78
,26/11/2008,"4,152.69","5,831.04","2,119.19","1,771.90","2,065.25","2,291.86","1,198.30","1,679.77","1,801.84",397.71
,27/11/2008,"4,226.10","6,036.64","2,160.52","1,788.54","2,105.07","2,290.72","1,207.99","1,715.07","1,847.05",402.63
,28/11/2008,"4,288.01","6,093.32","2,190.98","1,784.44","2,133.99","2,288.98","1,205.47","1,706.02","1,842.72",402.73
,01/12/2008,"4,065.49","5,830.39","2,079.29","1,770.68","2,027.19","2,267.70","1,195.92","1,666.64","1,806.22",397.45
,02/12/2008,"4,122.86","5,860.39","2,106.66","1,752.65","2,052.82","2,240.62","1,183.47","1,647.11","1,784.69",391.85
,03/12/2008,"4,169.96","5,848.94","2,127.78","1,747.75","2,072.82","2,235.19","1,180.22","1,544.43","1,727.24",385.15
,04/12/2008,"4,163.61","5,801.82","2,123.10","1,747.77","2,068.35","2,241.36","1,180.66","1,549.95","1,738.18",385.94
,05/12/2008,"4,049.37","5,685.53","2,066.46","1,723.21","2,013.74","2,229.92","1,165.45","1,518.30","1,715.02",381.88
,08/12/2008,"4,300.06","5,948.77","2,191.05","1,752.30","2,133.24","2,256.71","1,184.38","1,572.48","1,757.93",386.86
,09/12/2008,"4,381.26","6,151.63","2,235.83","1,777.91","2,176.58","2,255.47","1,199.32","1,586.73","1,761.96",386.30
,10/12/2008,"4,367.28","6,264.37","2,233.68","1,813.31","2,175.43","2,270.26","1,221.13","1,590.39","1,755.81",384.69
,11/12/2008,"4,388.69","6,320.39","2,245.58","1,805.47","2,186.58","2,275.42","1,216.89","1,643.40","1,790.79",388.57
,12/12/2008,"4,280.35","6,172.98","2,190.47","1,763.63","2,132.98","2,254.96","1,190.90","1,612.01","1,767.12",384.65
,15/12/2008,"4,277.56","6,204.89","2,190.39","1,772.99","2,133.14","2,272.49","1,197.61","1,624.19","1,769.75",384.42
,16/12/2008,"4,309.08","6,251.05","2,206.55","1,762.42","2,148.27","2,273.73","1,191.48","1,611.14","1,762.60",383.12
,17/12/2008,"4,324.19","6,307.67","2,215.59","1,767.99","2,157.04","2,269.69","1,194.48","1,622.76","1,777.06",384.99
,18/12/2008,"4,330.66","6,391.57","2,221.71","1,780.01","2,163.17","2,268.78","1,201.48","1,649.90","1,800.19",386.02
,19/12/2008,"4,286.93","6,285.10","2,197.69","1,812.21","2,141.10","2,252.31","1,219.27","1,617.86","1,771.48",382.76
,22/12/2008,"4,249.16","6,231.50","2,178.40","1,801.60","2,122.42","2,265.17","1,213.89","1,624.39","1,768.09",381.77
,23/12/2008,"4,255.98","6,288.10","2,183.59","1,806.62","2,127.50","2,270.94","1,217.23","1,634.13","1,773.15",382.17
,24/12/2008,"4,216.59","6,315.82","2,166.51","1,814.79","2,111.37","2,284.54","1,222.96","1,633.92","1,780.58",383.27
,29/12/2008,"4,319.35","6,350.56","2,214.97","1,820.31","2,157.78","2,294.05","1,226.86","1,653.65","1,797.13",386.14
,30/12/2008,"4,392.68","6,451.16","2,252.31","1,840.70","2,193.92","2,310.75","1,239.99","1,705.87","1,839.13",392.07
,31/12/2008,"4,434.17","6,360.85","2,268.07","1,854.22","2,209.29","2,321.76","1,248.69","1,704.26","1,851.79",394.32
,02/01/2009,"4,561.79","6,627.17","2,336.38","1,888.67","2,275.33","2,351.24","1,270.97","1,746.66","1,899.40",404.96
,05/01/2009,"4,579.64","6,745.17","2,348.88","1,922.00","2,288.04","2,384.32","1,292.83","1,808.47","1,936.62",411.50
,06/01/2009,"4,638.92","6,879.01","2,380.97","1,956.36","2,319.49","2,427.51","1,315.98","1,839.41","1,967.19",416.98
,07/01/2009,"4,507.51","6,762.30","2,316.35","1,941.52","2,257.41","2,450.72","1,308.84","1,828.06","1,953.70",416.50
,08/01/2009,"4,505.37","6,692.25","2,312.83","1,918.21","2,253.52","2,460.45","1,295.77","1,805.52","1,926.56",412.12
,09/01/2009,"4,448.54","6,653.88","2,285.31","1,932.90","2,227.56","2,498.22","1,306.99","1,803.78","1,924.31",412.97
,12/01/2009,"4,426.19","6,685.99","2,276.18","1,936.46","2,218.93","2,536.62","1,311.70","1,802.73","1,926.70",413.91
,13/01/2009,"4,399.15","6,547.29","2,258.76","1,917.79","2,201.86","2,528.81","1,300.19","1,770.56","1,906.39",409.98
,14/01/2009,"4,180.64","6,363.59","2,151.65","1,894.22","2,098.99","2,482.90","1,283.20","1,737.11","1,879.44",405.51
,15/01/2009,"4,121.11","6,204.97","2,118.57","1,869.55","2,066.82","2,460.32","1,267.15","1,740.44","1,867.53",402.59
,16/01/2009,"4,147.06","6,249.60","2,132.11","1,865.61","2,079.67","2,462.51","1,264.99","1,754.32","1,883.35",405.30
,19/01/2009,"4,108.47","6,215.49","2,113.13","1,849.21","2,061.15","2,432.89","1,253.31","1,728.73","1,865.44",402.02
,20/01/2009,"4,091.40","6,142.06","2,102.65","1,832.21","2,050.76","2,417.71","1,242.29","1,713.16","1,859.92",399.34
,21/01/2009,"4,059.88","6,159.50","2,088.76","1,817.11","2,037.14","2,384.30","1,231.12","1,710.99","1,847.42",395.97
,22/01/2009,"4,052.23","6,167.13","2,085.50","1,795.70","2,033.54","2,393.95","1,219.21","1,716.81","1,861.97",397.76
,23/01/2009,"4,052.47","6,088.13","2,082.81","1,779.73","2,030.60","2,371.72","1,208.30","1,731.41","1,866.78",397.62
,26/01/2009,"4,209.01","6,256.22","2,160.88","1,792.01","2,105.48","2,371.52","1,215.51","1,772.48","1,897.97",401.25
,27/01/2009,"4,194.41","6,258.57","2,154.24","1,780.11","2,098.87","2,364.01","1,208.00","1,763.95","1,885.33",399.02
,28/01/2009,"4,295.20","6,423.76","2,206.53","1,817.58","2,149.68","2,359.37","1,229.70","1,789.08","1,905.21",401.45
,29/01/2009,"4,190.11","6,272.61","2,152.76","1,783.62","2,097.53","2,353.37","1,209.34","1,779.83","1,896.60",399.93
,30/01/2009,"4,149.64","6,250.76","2,133.34","1,781.02","2,078.92","2,355.37","1,207.94","1,840.74","1,932.08",404.61
,02/02/2009,"4,077.78","6,052.38","2,093.20","1,769.48","2,040.30","2,349.56","1,200.76","1,793.78","1,906.06",401.63
,03/02/2009,"4,164.46","6,130.77","2,135.91","1,771.48","2,081.16","2,349.74","1,201.95","1,803.62","1,912.98",402.00
,04/02/2009,"4,228.60","6,321.81","2,172.22","1,784.86","2,116.16","2,357.30","1,210.33","1,822.49","1,914.76",402.67
,05/02/2009,"4,228.93","6,391.15","2,174.83","1,783.52","2,118.62","2,363.36","1,209.96","1,812.68","1,893.16",400.62
,06/02/2009,"4,291.87","6,561.67","2,209.86","1,814.99","2,152.81","2,395.47","1,230.66","1,826.22","1,893.49",401.98
,09/02/2009,"4,307.61","6,659.68","2,220.58","1,844.73","2,163.73","2,426.96","1,250.29","1,859.03","1,909.28",405.32
,10/02/2009,"4,213.08","6,495.66","2,171.22","1,826.00","2,116.13","2,430.87","1,239.54","1,847.34","1,898.51",404.18
,11/02/2009,"4,234.26","6,496.28","2,181.00","1,824.75","2,125.45","2,442.68","1,239.61","1,853.03","1,904.56",404.29
,12/02/2009,"4,202.24","6,501.88","2,166.44","1,822.92","2,111.50","2,454.92","1,239.36","1,848.84","1,901.33",403.92
,13/02/2009,"4,189.59","6,526.38","2,161.48","1,842.65","2,107.21","2,457.91","1,251.17","1,885.51","1,928.34",408.42
,16/02/2009,"4,134.75","6,461.87","2,133.93","1,829.89","2,080.60","2,454.52","1,243.43","1,876.53","1,920.36",406.68
,17/02/2009,"4,034.13","6,265.71","2,080.63","1,798.99","2,028.96","2,422.35","1,223.06","1,848.25","1,893.59",402.58
,18/02/2009,"4,006.83","6,245.77","2,067.34","1,777.01","2,015.77","2,409.95","1,209.27","1,806.21","1,872.86",399.25
,19/02/2009,"4,018.37","6,217.86","2,071.67","1,769.41","2,019.72","2,421.81","1,205.59","1,790.43","1,858.14",398.63
,20/02/2009,"3,889.06","6,008.82","2,004.68","1,735.22","1,954.95","2,405.55","1,184.35","1,798.20","1,854.92",397.63
,23/02/2009,"3,850.73","5,919.34","1,983.85","1,724.28","1,934.79","2,400.18","1,177.54","1,780.50","1,832.98",393.86
,24/02/2009,"3,816.44","5,905.75","1,967.57","1,699.02","1,918.66","2,353.15","1,159.49","1,745.17","1,804.48",388.53
,25/02/2009,"3,848.98","6,042.15","1,987.41","1,707.52","1,937.81","2,372.46","1,165.80","1,760.88","1,812.20",389.29
,26/02/2009,"3,915.64","6,123.75","2,021.01","1,719.48","1,970.18","2,386.96","1,173.83","1,763.57","1,807.60",388.34
,27/02/2009,"3,830.09","6,049.14","1,978.95","1,708.37","1,929.75","2,373.91","1,166.40","1,754.53","1,819.17",389.12
,02/03/2009,"3,625.83","5,860.46","1,878.17","1,664.26","1,832.45","2,344.44","1,138.42","1,717.88","1,785.76",383.75
,03/03/2009,"3,512.09","5,850.73","1,825.42","1,646.56","1,781.64","2,338.39","1,127.59","1,689.83","1,758.07",378.29
,04/03/2009,"3,645.87","6,083.51","1,895.31","1,670.68","1,848.97","2,350.36","1,142.61","1,710.49","1,769.45",379.07
,05/03/2009,"3,529.86","5,935.37","1,836.60","1,664.05","1,792.72","2,333.09","1,137.54","1,706.01","1,764.62",377.67
,06/03/2009,"3,530.73","5,831.55","1,833.33","1,643.53","1,789.13","2,309.57","1,123.86","1,715.57","1,765.06",376.82
,09/03/2009,"3,542.40","5,769.79","1,836.52","1,621.27","1,791.67","2,270.19","1,108.10","1,683.71","1,745.93",373.76
,10/03/2009,"3,715.23","5,954.80","1,922.70","1,647.25","1,874.62","2,277.98","1,123.93","1,683.00","1,757.32",375.18
,11/03/2009,"3,693.81","6,026.68","1,915.38","1,656.99","1,867.84","2,274.40","1,129.43","1,674.48","1,759.95",376.25
,12/03/2009,"3,712.06","6,061.82","1,925.04","1,653.54","1,876.99","2,268.36","1,127.00","1,670.21","1,758.00",375.37
,13/03/2009,"3,753.68","6,162.54","1,947.78","1,676.67","1,899.25","2,288.74","1,142.00","1,699.38","1,785.14",379.98
,16/03/2009,"3,863.99","6,270.31","2,002.42","1,703.58","1,952.07","2,301.36","1,158.71","1,706.38","1,799.64",382.89
,17/03/2009,"3,857.10","6,211.79","1,997.17","1,692.09","1,946.80","2,331.76","1,153.98","1,688.32","1,795.78",382.08
,18/03/2009,"3,804.99","6,191.70","1,972.45","1,689.09","1,923.11","2,352.76","1,153.61","1,700.62","1,804.56",385.27
,19/03/2009,"3,816.93","6,261.62","1,980.44","1,702.32","1,931.04","2,368.73","1,162.49","1,738.70","1,836.05",392.03
,20/03/2009,"3,842.85","6,272.41","1,992.77","1,705.61","1,942.90","2,398.17","1,166.40","1,747.81","1,854.16",395.98
